,Airplane.bmp,BARBARA.bmp,BOAT.bmp,BRIDGE.bmp,Building.bmp,Cameraman.bmp,girl.bmp,LAX.bmp,LENNA.bmp,Lighthouse.bmp,Text.bmp,WOMAN.bmp,
100.0,0.9829919351138363,0.9912449284024429,0.9827677952968221,0.9976278236556732,0.9923047620171405,0.9801532683767592,0.984045976572763,0.9932544676599914,0.9839103051401628,0.9876270113945127,0.9932657038829543,0.985932188275265,
88.88888888888889,0.9873599138410131,0.9936615457248568,0.9872778003040636,0.997927374618939,0.9941114784771007,0.9852279436755405,0.9883672026553884,0.9951065844847818,0.9882102053411783,0.9906468647001891,0.9948279975629735,0.9897507930188779,
80.0,0.9893600039100131,0.9945507976327771,0.989324743118632,0.9981518112254202,0.9949794199640078,0.9876521687417205,0.9901268302997701,0.9958617962481707,0.9900234222595,0.9920575608933622,0.9956353756028734,0.9912677014255182,
72.72727272727273,0.9911517771226449,0.9955532218491587,0.9910668729346203,0.9983805883038027,0.9958026039106225,0.9895758313527355,0.9917442405976554,0.9965248416079359,0.9917359974239761,0.9933410774555326,0.9963308223767456,0.9928407876944291,
66.66666666666666,0.9923061247538327,0.9961547651172117,0.9923156145134955,0.9985601997031204,0.9963304521842407,0.9910291083625614,0.9928161585782699,0.9969925115462338,0.9928080828921673,0.9942267790649031,0.9967875925074381,0.9936857811264812,
61.53846153846154,0.993101702156079,0.9964848822180732,0.9930339897566574,0.9986730704109378,0.9966356519720697,0.9918982294052819,0.9935253843260021,0.9972962647537817,0.9935404699909847,0.9947575136380667,0.9970851134808104,0.9944008296838749,
57.14285714285714,0.9937047048977143,0.9968514055525385,0.993623792621818,0.9987857949199902,0.996926329268547,0.9926477028154306,0.9941559055985497,0.9975573905344695,0.994043542403779,0.9951618353474403,0.9973181457474037,0.994884220064376,
53.333333333333336,0.9943215825213372,0.9970976103435731,0.9941806418734499,0.9988813798039465,0.9972088547023565,0.9932784155276714,0.9946131304227147,0.9977534137649174,0.9946655233814167,0.9956448590723704,0.997563274147811,0.995300101669324,
50.0,0.9947311730037594,0.9974022709437067,0.9946957596462822,0.9989826137192899,0.9974752447771945,0.993857244337331,0.9951214093350078,0.9979949710634762,0.9950704691834732,0.9960370770880407,0.9977737821661526,0.9956456011566509,
47.05882352941176,0.9952070170481588,0.9976162240955788,0.9951573963359364,0.9990582749523941,0.9976493185577995,0.9944217638972879,0.9955578490315942,0.9981092684291876,0.9955098596628683,0.9963940833574948,0.9979370512596961,0.9960662104872698,
44.44444444444444,0.9956258858847256,0.997754696978465,0.9956044184270638,0.9991257334980088,0.9978345679117284,0.9947992631669312,0.9959484219957074,0.9982899031236134,0.9959579577927818,0.996638826620163,0.9981156055571608,0.9964284261091826,
42.10526315789473,0.9959950550159998,0.9979834759840884,0.9959687190298222,0.9991770125846685,0.9979993351430543,0.9952692592690925,0.9962615861018699,0.9984209420589181,0.9962616812526502,0.996921151869901,0.9982631675204339,0.996728120898725,
40.0,0.9963144056300992,0.9981413330227296,0.9963107782845976,0.9992486606299156,0.9981690148692025,0.9956587123026696,0.996561135790968,0.9985437908916895,0.9965449832426012,0.9971538387064892,0.9983958628997147,0.9969921485548807,
38.095238095238095,0.9966321553915639,0.9983199708128662,0.9966132631286369,0.999306072891873,0.9983178652601358,0.9960876842476223,0.9968903601357142,0.9986909108624982,0.9968532393069913,0.9974397703708153,0.9985542724488099,0.9972332670128049,
36.36363636363637,0.9969353592834065,0.9984732747626669,0.9969347773059558,0.9993590621169534,0.9984909418814515,0.9963956224850751,0.997142459932632,0.9988054064112541,0.9971117054194452,0.997660324359876,0.9986829064169132,0.997502001209278,
