,Airplane.bmp,BARBARA.bmp,BOAT.bmp,BRIDGE.bmp,Building.bmp,Cameraman.bmp,girl.bmp,LAX.bmp,LENNA.bmp,Lighthouse.bmp,Text.bmp,WOMAN.bmp,
100.0,0.9379903694085624,0.9659103995132946,0.9365903890047795,0.9849950567690637,0.969401410253205,0.9269766009356951,0.9384181787107692,0.9728766546066248,0.939774222306471,0.9513898721997806,0.9731967144347636,0.945615751620659,
88.88888888888889,0.9526470023106474,0.9745982101372873,0.9518557870841978,0.9887444997604796,0.9761921330176703,0.9442403077288467,0.9538189320918644,0.9798978937941593,0.9542532216135258,0.9628606767822416,0.979261069859106,0.9591052417874184,
80.0,0.9597582369355733,0.9783912324976255,0.9588055451487862,0.9904646425409681,0.9798017655653233,0.9522276196832924,0.9604709546180702,0.9830748642645671,0.9612726061491101,0.9684194100189518,0.9824465018082091,0.9653709142761314,
72.72727272727273,0.9656931612275889,0.9820310908203478,0.9650365241118706,0.9920607468294047,0.9828255537169645,0.9595626381332603,0.9671581472790808,0.9858418460915296,0.9674853730625944,0.9734313030368523,0.9849595527528677,0.9710667465931216,
66.66666666666666,0.9700018732580953,0.9843713586820574,0.9693526723499122,0.9930383512269136,0.9850020821152219,0.9646493684875099,0.9711075579736396,0.9878214370606648,0.971277904107257,0.9764601655115961,0.9868011908016517,0.9747164334929094,
61.53846153846154,0.9727762742039837,0.9856461983091176,0.9721350211798051,0.9935622916097898,0.9861698356227849,0.9677350074582453,0.9735508509891456,0.9888203164027574,0.9739376267829938,0.9784379424015988,0.9878434609615403,0.9768690612170156,
57.14285714285714,0.9751519049309973,0.9870385190169731,0.974556117779752,0.9941603221069125,0.9874105725517164,0.9701778295517052,0.9759643273188278,0.9899205890979691,0.9765082795128941,0.9801168281944789,0.988966347004776,0.9789230457198477,
53.333333333333336,0.9769790136177428,0.988042358354347,0.97661152492365,0.9947026622889864,0.9882557150775059,0.9728065459967425,0.9781726762385721,0.990585719018109,0.9782875030143174,0.9819742207377904,0.9898771748943308,0.9806670773313712,
50.0,0.9787990720519485,0.9893437118102048,0.978744028515341,0.9951656216823135,0.9894540047143655,0.9751679767698103,0.9801850300480242,0.9916092398508036,0.9801327595609857,0.9837215145081428,0.9908647821054202,0.9823183028913548,
47.05882352941176,0.9808700742554368,0.9900685756114884,0.9803692193890885,0.9956239047151381,0.9902541942028298,0.9772198727454765,0.9817702796818489,0.9922462867396956,0.9818451591189102,0.9850277179418665,0.9914679013367933,0.9838129526330948,
44.44444444444444,0.9823426781016672,0.9909240639021214,0.9822074988701293,0.9959435717533877,0.9910374804743562,0.9790261253613682,0.9833545077600545,0.9928789808346569,0.9834776069693093,0.9860053212023685,0.9922359322240389,0.9853517862407984,
42.10526315789473,0.9837333585582615,0.9916365393454325,0.9837114527748125,0.996218456682843,0.9918572397691108,0.9808657149216731,0.9847252866132629,0.9934645205209129,0.9847403315149539,0.9872514170403809,0.9928386253079646,0.9865485392334233,
40.0,0.9852044041584422,0.9924236883824132,0.9850578571679581,0.9966283256763202,0.9925405845475354,0.98226330214128,0.9859436888345453,0.9939811085703076,0.9859495428086337,0.9884586449091336,0.9934779363971143,0.9876646024892988,
38.095238095238095,0.986301234049856,0.9930544018982728,0.9861698133923497,0.9968950387493102,0.9930763768748395,0.9839575749804366,0.9871896232657565,0.9945642370495789,0.9871827638688662,0.9893981693485578,0.9940196607582584,0.988827582152213,
36.36363636363637,0.9874647551560098,0.9936731264507151,0.9874064364710029,0.9971820586904528,0.9936866319405577,0.9853040766583897,0.9881843005520351,0.9950257567498288,0.9881414888621309,0.9903062891116917,0.9945260078734952,0.9897146534815182,
34.78260869565217,0.9881511120155386,0.9940217446342731,0.9881991988648994,0.9973154864272518,0.9940065279176962,0.9860123323668912,0.9887931507242125,0.9952901310912162,0.9889208220684652,0.9907179890490996,0.9947418426460063,0.9900884645168697,
33.33333333333333,0.9885764108770377,0.9942004605158046,0.9884177908659081,0.9974399766550497,0.9942455579592158,0.986614483097625,0.9892846839388789,0.9954767787459046,0.9891777890241615,0.9911264035402901,0.9949780164223284,0.9906637515860389,
32.0,0.9891510704593532,0.9944193066554383,0.9890390750910113,0.9975446195448682,0.9944325531848357,0.9873377845320996,0.9896876710898677,0.9956855678162779,0.9896987708637305,0.9914203511268339,0.9951498161740199,0.9910377827681791,
30.76923076923077,0.9894228612315691,0.9946775667257659,0.9895246755120337,0.9976389390447498,0.994703941986315,0.9877050307873537,0.9901677555756458,0.9958618612160984,0.9899857982755726,0.9917522392828514,0.995425643491715,0.991387863740782,
29.629629629629626,0.9899387953691429,0.9948970640646868,0.9896793511086488,0.997729724656186,0.9948472627783477,0.9881279442885332,0.9903946206635476,0.9959749230335786,0.9906609837918341,0.9920389066298297,0.9955115638178883,0.9916474308358887,
28.57142857142857,0.9902451257188123,0.9951118404695917,0.9900405213368496,0.9977650323054044,0.9951559468419684,0.9884838736506716,0.9908741447940577,0.9961388712357999,0.9908564309724843,0.9924394662576197,0.9956981103197581,0.9919519091590383,
27.586206896551722,0.9906096804243698,0.9952734536993529,0.9905535951615324,0.9979053155486902,0.9952268882941993,0.9890015966813647,0.9911760710286098,0.9963251414278664,0.9911438556579394,0.9927411485224052,0.9958501823168905,0.9923382079203144,
26.666666666666668,0.9911188023354086,0.995460523809724,0.9909119645794057,0.9979735357640114,0.9954211877422189,0.9893141435711849,0.9914529541645447,0.9964727835662193,0.9914758134844112,0.9929525879525096,0.9960002841619462,0.992658472296637,
25.806451612903224,0.9913404681513165,0.9955735511091468,0.991240792449998,0.9980269091052273,0.9955520624844301,0.989535189413488,0.9918079001579735,0.9965520831218104,0.99171526818582,0.9931787521873262,0.9961360344403741,0.992808322534614,
25.0,0.9914631448670258,0.9960345132492875,0.9910383801369621,0.9980537390833046,0.9958748231102059,0.9899198718660113,0.992186250991894,0.9966997298484866,0.9921193918668123,0.9934409603950735,0.9965797524892851,0.9930379226811017,
24.242424242424242,0.9919479769121123,0.9957886306674341,0.9917775577591323,0.9981562390271952,0.9958091887018995,0.990383023493883,0.9923439848397902,0.996767503123006,0.992392236668071,0.9936358272954456,0.9964001246958526,0.9932842422124776,
