,Airplane.bmp,BARBARA.bmp,BOAT.bmp,BRIDGE.bmp,Building.bmp,Cameraman.bmp,girl.bmp,LAX.bmp,LENNA.bmp,Lighthouse.bmp,Text.bmp,WOMAN.bmp,
100.0,0.18896035549754278,0.22619660152730076,0.1904010211884992,0.2693330577592083,0.2081310679400075,0.18062333537641564,0.0942358570263886,0.2671412531448875,0.16382848621634324,0.21239442995911084,0.2764353539529317,0.16577212584929457,
88.88888888888889,0.22343292198055095,0.2798435755332689,0.21887764068243673,0.34046753076733954,0.26100313589729374,0.20896970328141626,0.1317760532217941,0.32039329162857777,0.20179362546453875,0.2638814100795747,0.33296764081734065,0.20263970671231382,
80.0,0.24820732038064397,0.3108187425281366,0.23457388106837854,0.3837777086793021,0.2914400901515836,0.22880019595881032,0.15291424812988486,0.3516033593169,0.22661989440489447,0.29472492700264413,0.3614013593462365,0.22453675117522442,
72.72727272727273,0.2712446734950904,0.3465074201656036,0.25625682733237437,0.4269209132714314,0.3266038535034811,0.2480979687404895,0.17857989350661704,0.3800417175206284,0.24790724738827355,0.322650834168372,0.39594865905881954,0.2504566204368601,
66.66666666666666,0.2885047487706333,0.3708179685708088,0.2711108796090828,0.4589640288767429,0.35115480605077753,0.26412255435180454,0.19817767961044858,0.4084654270217297,0.26886616273331176,0.3438558555790201,0.42162000912623576,0.26870753757871896,
61.53846153846154,0.3030315537631866,0.39061131488202167,0.28514959481385477,0.4822090100422086,0.3689753333147405,0.2765615868030321,0.2154308500129348,0.42784947196740436,0.2819864118384498,0.3588744241711869,0.4385050147581522,0.2825323190001896,
57.14285714285714,0.31704802072886246,0.40874640546588425,0.298853169768241,0.5054784896867334,0.38737158724906057,0.28906452294029145,0.23175952146158255,0.44650153403941373,0.2946172850219567,0.37554504502303676,0.457115185447438,0.3006537383852597,
53.333333333333336,0.3358019969617686,0.4308960937571603,0.3187253042806122,0.5338904346408159,0.4131966797731555,0.3058601349609878,0.25242339345994247,0.471491784949123,0.31880922357375474,0.3932984792121816,0.47928327046485875,0.322656732655508,
50.0,0.357228165190223,0.4600313407726941,0.3394068384396125,0.5579380665761042,0.44322807150530585,0.3257673943617732,0.2804265688274369,0.4959687056373785,0.3383553957961343,0.4171894571500066,0.504747825784011,0.3475756331638537,
47.05882352941176,0.36810897249597385,0.47168881250002104,0.3495849976798662,0.5755702753263505,0.4517406457944222,0.3339102174848401,0.2907728601760576,0.509966558924477,0.35109076392044425,0.429191688978909,0.5153922562716934,0.3584194860189158,
44.44444444444444,0.3712781439073772,0.4835378449942628,0.35580222919584725,0.5882998881169742,0.4642953177178916,0.34098661421082,0.29802675012592544,0.5205663465620491,0.3565517699967533,0.4375408307113917,0.5265599568180849,0.365584617979147,
42.10526315789473,0.3897338183367853,0.4995322803940979,0.368658132555496,0.6057294140250968,0.48436450342317294,0.353721582727889,0.3144620373462232,0.5384976401226215,0.3721084422780026,0.4527305856354929,0.5431375693625857,0.3800071683606033,
40.0,0.4023719468021864,0.5168562560908543,0.3839066996237827,0.626327704623382,0.5022627867362225,0.36759113210913696,0.33327247253231973,0.5554376292315082,0.3891086552852175,0.4676433795740251,0.5563736110119383,0.39501130508186943,
38.095238095238095,0.41572087361503746,0.5349702204324479,0.3986351333104184,0.6435109298245651,0.5208306409382782,0.38071634336342147,0.3493040060308291,0.5727809360085979,0.4026498100104457,0.4800074411500213,0.5715768773626264,0.4133831154275376,
36.36363636363637,0.43036809871822285,0.5495451378788211,0.41297963371645907,0.6599915398663802,0.5373101871305461,0.3950273003469909,0.3657709966800539,0.589287818671478,0.4172516980580701,0.49825290024671265,0.5859845724346044,0.427965883749931,
34.78260869565217,0.4376013955016884,0.5604302686944498,0.4205081963511197,0.6722769080278258,0.547216310749256,0.40385940632021616,0.37693437364569116,0.5969084103035194,0.4272316029698173,0.5054286162827673,0.5948906130691775,0.4392246888604316,
33.33333333333333,0.4477637340083428,0.567641043379805,0.43215472920016734,0.6815773335116831,0.5574519298399707,0.4113237934602527,0.3867641555741001,0.6108335506547734,0.4379550339234206,0.5120391261131255,0.6076919169315701,0.4493142019987917,
32.0,0.4539188987449814,0.5774241869061582,0.43798437856170674,0.6879846213220485,0.5645380445508021,0.41739511202772067,0.39632026244635626,0.6139110681283544,0.4425842846990898,0.5198904746210322,0.610833354254101,0.4565246339502067,
30.76923076923077,0.46193088919920894,0.5849245193836525,0.4463047329184332,0.6949508438643099,0.5719639892047398,0.42096765437081096,0.40469138117676634,0.6265273937504409,0.45162238004422445,0.5254705877351674,0.6210566612180869,0.46424164022090986,
29.629629629629626,0.4743188663140707,0.5983155805799036,0.455161883686659,0.7074378523794642,0.5847993978534275,0.4342704433647069,0.4157402603582613,0.6331901681492389,0.46353570039095426,0.5370954296944807,0.6317177880402014,0.47529814668675063,
28.57142857142857,0.4799746750903585,0.6039952428106209,0.4653692498864426,0.7134204013106443,0.5914733872525536,0.4410089759799686,0.42432034652350753,0.6419288246255904,0.4702116360474561,0.5423495788864114,0.6376612897312034,0.4838688902252175,
27.586206896551722,0.48471989149130207,0.610515294501374,0.4688221413847089,0.7210109961057924,0.5999010574880436,0.4462939204328925,0.42991011934259254,0.6492221152966698,0.47754045180142823,0.5496400441456182,0.6427971338512581,0.48902984530161314,
26.666666666666668,0.49595205417986066,0.6192599287894104,0.48153913285403305,0.7275534239450926,0.6098770219000351,0.4559707062633291,0.44381371094909783,0.6571297003684892,0.487894840109251,0.557860302898536,0.653494095956728,0.5013593360311581,
25.806451612903224,0.4969734148224546,0.623381520267887,0.4809414747964263,0.7309453986780323,0.6124311366767203,0.4575249253438924,0.4454226767598531,0.6593692895492269,0.49071061216703843,0.5594245965288762,0.6560410506702204,0.5036642210519041,
25.0,0.5609977889902007,0.6726500553799631,0.5479853395628419,0.7611339080760755,0.6652597428724564,0.5317762211969651,0.52065738799742,0.7028813557432589,0.5598516146084078,0.6194429203779338,0.707743868029279,0.5652530597670562,
24.242424242424242,0.509031356939176,0.633004676775066,0.4962343118924945,0.7455165922394835,0.6244424671145252,0.47119756030244186,0.46229114271222277,0.6709153596936246,0.5033783178816379,0.5724929972647761,0.6680483881908377,0.5161820167642236,
23.52941176470588,0.5214707752462882,0.6447574700889687,0.5037829480962008,0.7501466299848171,0.6339574888691449,0.47996146804123824,0.47226516765364257,0.6825223842482135,0.5137646275089983,0.5809441372775951,0.6750778807235326,0.5287940750947059,
22.857142857142858,0.5246106710156193,0.6479760487219861,0.5054350735691217,0.7550447071820489,0.6364761821922108,0.4824819352939063,0.47669951357422075,0.6830134335933579,0.5151940656486294,0.5815346571065424,0.6788162110220313,0.5313366060028873,
22.22222222222222,0.5422017798300774,0.6618058107072158,0.5251969130625738,0.7666981315613675,0.6527142609730938,0.502353644070585,0.4982302387634428,0.6963282141071968,0.5330512785148502,0.6006759011001516,0.6922174441137463,0.5506892478111565,
21.62162162162162,0.5644400894709802,0.6812506437891488,0.5518434878784503,0.7756935165856637,0.6697953625742168,0.5256518051987171,0.5218816606094964,0.7129931961763083,0.5592836673959173,0.618384193702118,0.7082559383097172,0.5745940567755591,
21.052631578947366,0.5414467902814066,0.6644705745898359,0.5239152741774052,0.7674659790227906,0.6527314191072304,0.49928348305563164,0.49812737651641414,0.7017463998406855,0.5331289877273709,0.5978059635685016,0.69326378098882,0.5501791123940817,
20.51282051282051,0.5481842593055007,0.6674045052886258,0.5283573811336763,0.774442436855688,0.6605353739389009,0.5054547507444288,0.5038763866328161,0.7059236168000717,0.5407464340644564,0.6050899222944981,0.6998548493263023,0.5567774872105713,
20.0,0.55323964676809,0.6742214881039295,0.535667895178408,0.779946809423471,0.6666452493434769,0.5096207857534976,0.5119820187473805,0.7109619866526719,0.5465495100537366,0.6100710703488245,0.7047608442780554,0.5623259595130244,
19.51219512195122,0.5592541369658159,0.6813607009415554,0.541404777543297,0.7830662931564951,0.6712495915761003,0.5186304349737402,0.5195443047845594,0.717433031281948,0.5541412336647248,0.6136120432032205,0.7089567804225105,0.571834359136202,
